time,kf_cov_x,kf_cov_y,kf_cov_theta,ekf_cov_x,ekf_cov_y,ekf_cov_theta,pf_cov_x,pf_cov_y,pf_cov_theta
27.0043,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0069,0.0004,0.0043
27.1093,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0067,0.0004,0.0042
27.2003,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0069,0.0004,0.0042
27.3002,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0070,0.0004,0.0040
27.4001,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0070,0.0004,0.0041
27.5001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0069,0.0004,0.0040
27.6002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0068,0.0004,0.0039
27.7002,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0069,0.0004,0.0039
27.8036,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0074,0.0004,0.0037
27.9026,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0067,0.0004,0.0039
28.0001,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0071,0.0004,0.0040
28.1003,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0069,0.0004,0.0038
28.2002,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0072,0.0004,0.0039
28.3001,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0076,0.0004,0.0041
28.4001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0070,0.0004,0.0039
28.5004,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0070,0.0004,0.0036
28.6001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0072,0.0004,0.0036
28.7001,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0077,0.0004,0.0039
28.8005,0.0193,0.0193,0.0000,0.0179,0.0179,0.0179,0.0071,0.0004,0.0039
28.9015,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0063,0.0004,0.0038
29.0007,0.0201,0.0201,0.0000,0.0179,0.0179,0.0179,0.0075,0.0004,0.0042
29.1001,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0071,0.0004,0.0040
29.2001,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0072,0.0004,0.0039
29.3001,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0068,0.0004,0.0037
29.4001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0068,0.0004,0.0037
29.5001,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0062,0.0004,0.0036
29.6001,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0062,0.0004,0.0035
29.7010,0.0190,0.0190,0.0000,0.0179,0.0179,0.0179,0.0057,0.0004,0.0034
29.8007,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0057,0.0004,0.0036
29.9024,0.0195,0.0195,0.0000,0.0179,0.0179,0.0179,0.0060,0.0004,0.0035
30.0004,0.0196,0.0196,0.0000,0.0179,0.0179,0.0179,0.0062,0.0004,0.0038
30.1005,0.0194,0.0194,0.0000,0.0179,0.0179,0.0179,0.0060,0.0004,0.0037
30.2001,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0054,0.0003,0.0035
30.3001,0.0192,0.0192,0.0000,0.0179,0.0179,0.0179,0.0057,0.0003,0.0036
30.4008,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0058,0.0003,0.0034
30.5001,0.0188,0.0188,0.0000,0.0179,0.0179,0.0179,0.0058,0.0003,0.0034
30.6002,0.0189,0.0189,0.0000,0.0179,0.0179,0.0179,0.0055,0.0003,0.0035
30.7002,0.0191,0.0191,0.0000,0.0179,0.0179,0.0179,0.0055,0.0003,0.0035
